19.3919275,72.8397317
12.9165167,79.1324986
20.9158979,70.3628516
23.5251102,77.8081363
16.5061743,80.6480153
17.6868,83.2185
18.1066576,83.3955506
17.9689008,79.5940544
20.745319,78.6021946
30.1290485,77.2673901
20.3887937,78.1204073
